isin,name,ticker,sector,geography,5y_sharpe
19448,Simulated Security 19448,UNFA,Industrials,United States,3.927955805
19449,Simulated Security 19449,NFAF,Technology,United States,6.546489502
19450,Simulated Security 19450,FA,Technology,United States,2.119259771
19451,Simulated Security 19451,A,Technology,United States,3.177109857
19452,Simulated Security 19452,FS,Financials,United States,-0.222384014
19453,Simulated Security 19453,SR,Financials,Canada,14.32224877
19454,Simulated Security 19454,R,Industrials,United States,-0.290264622
19455,Simulated Security 19455,PVEV,Financials,United States,1.598631697
19456,Simulated Security 19456,VE,Technology,United States,-0.443621905
19457,Simulated Security 19457,EV,Financials,Canada,1.577669833
19458,Simulated Security 19458,VQ,Financials,Canada,7.177550141
19459,Simulated Security 19459,QILG,Industrials,Canada,3.48762945
19460,Simulated Security 19460,ILG,Industrials,United States,-0.585529942
19461,Simulated Security 19461,LGW,Technology,Canada,13.8685146
19462,Simulated Security 19462,GW,Financials,United States,3.037696917
19463,Simulated Security 19463,WCQ,Technology,Canada,2.340964814
19464,Simulated Security 19464,C,Financials,United States,4.248431998
19465,Simulated Security 19465,QSUU,Financials,Canada,9.749712232
19466,Simulated Security 19466,SU,Financials,United States,-1.29277568
19467,Simulated Security 19467,UUNQ,Financials,Canada,3.022356444
19468,Simulated Security 19468,UN,Industrials,Canada,0.062902446
19469,Simulated Security 19469,NQFN,Financials,United States,5.095928522
19470,Simulated Security 19470,QFN,Technology,Canada,-1.526948569
19471,Simulated Security 19471,FN,Industrials,United States,-1.19285825
19472,Simulated Security 19472,NBFF,Technology,United States,-1.093610324
19473,Simulated Security 19473,B,Technology,United States,-0.842424968
19474,Simulated Security 19474,FF,Technology,United States,-0.808977786
19475,Simulated Security 19475,FF,Technology,Canada,-1.717647823
19476,Simulated Security 19476,FV,Financials,United States,4.539399366
19477,Simulated Security 19477,VFD,Technology,United States,-0.887639903
19478,Simulated Security 19478,FD,Technology,United States,9.068569667
19479,Simulated Security 19479,D,Financials,Canada,-1.320306906
19480,Simulated Security 19480,S,Industrials,United States,-1.232011082
19481,Simulated Security 19481,LDY,Technology,Canada,2.457272356
19482,Simulated Security 19482,D,Financials,Canada,1.199109191
19483,Simulated Security 19483,YPJ,Industrials,Canada,3.233369669
19484,Simulated Security 19484,PJSU,Industrials,United States,0.252505594
19485,Simulated Security 19485,JSU,Financials,Canada,-1.156925828
19486,Simulated Security 19486,S,Financials,United States,-1.127570221
19487,Simulated Security 19487,UGR,Technology,Canada,0.820335648
19488,Simulated Security 19488,GR,Financials,United States,0.358836833
19489,Simulated Security 19489,RDS,Technology,Canada,-0.690964441
19490,Simulated Security 19490,D,Financials,United States,2.215586089
19491,Simulated Security 19491,SYOW,Financials,Canada,0.021559614
19492,Simulated Security 19492,YO,Industrials,Canada,6.824558857
19493,Simulated Security 19493,OWIQ,Financials,Canada,0.561705817
19494,Simulated Security 19494,WIQU,Industrials,United States,1.352204115
19495,Simulated Security 19495,IQU,Financials,United States,-0.458012295
19496,Simulated Security 19496,Q,Financials,United States,-1.470359493
19497,Simulated Security 19497,U,Technology,United States,-1.228251233
19498,Simulated Security 19498,C,Financials,United States,-2.955929628
19499,Simulated Security 19499,R,Technology,United States,2.114069892
19500,Simulated Security 19500,A,Technology,Canada,-51.14506634
19501,Simulated Security 19501,C,Financials,United States,-0.933142851
19502,Simulated Security 19502,XGX,Technology,Canada,1.380345221
19503,Simulated Security 19503,GX,Financials,United States,-1.737507174
19504,Simulated Security 19504,XFJ,Technology,Canada,-0.778652486
19505,Simulated Security 19505,FJ,Industrials,Canada,0.010822606
19506,Simulated Security 19506,JJK,Industrials,Canada,0.25627211
19507,Simulated Security 19507,JKD,Industrials,United States,-1.151620939
19508,Simulated Security 19508,KDP,Technology,Canada,0.189754568
19509,Simulated Security 19509,D,Industrials,Canada,6.91534506
19510,Simulated Security 19510,PICP,Industrials,United States,-2.36405444
19511,Simulated Security 19511,ICP,Technology,Canada,-1.005637433
19512,Simulated Security 19512,C,Industrials,United States,1.729185524
19513,Simulated Security 19513,PAIS,Technology,Canada,36.22318724
19514,Simulated Security 19514,A,Industrials,Canada,-3.396459725
19515,Simulated Security 19515,ISY,Financials,United States,-2.402426636
19516,Simulated Security 19516,SYMS,Technology,Canada,0.893229319
19517,Simulated Security 19517,YM,Industrials,Canada,-0.865909687
19518,Simulated Security 19518,MSGE,Financials,United States,1.014167614
19519,Simulated Security 19519,SGE,Technology,United States,-0.921470586
19520,Simulated Security 19520,GE,Technology,United States,0.012230109
19521,Simulated Security 19521,EH,Technology,Canada,-0.796603871
19522,Simulated Security 19522,HL,Industrials,United States,2.840655712
19523,Simulated Security 19523,LVT,Financials,Canada,2.044669036
19524,Simulated Security 19524,VT,Financials,Canada,0.738895619
19525,Simulated Security 19525,TSF,Financials,United States,3.716894
19526,Simulated Security 19526,SFPQ,Technology,Canada,-0.47212351
19527,Simulated Security 19527,FP,Industrials,Canada,170.7695025
19528,Simulated Security 19528,PQEJ,Financials,United States,-1.437511113
19529,Simulated Security 19529,QEJT,Technology,Canada,-1.632658172
19530,Simulated Security 19530,EJ,Industrials,United States,1.839271944
19531,Simulated Security 19531,JTC,Financials,United States,-1.039843624
19532,Simulated Security 19532,TC,Technology,United States,-0.880169943
19533,Simulated Security 19533,C,Financials,United States,2.559246187
19534,Simulated Security 19534,WY,Financials,Canada,36.18016793
19535,Simulated Security 19535,YP,Industrials,Canada,-0.777685704
19536,Simulated Security 19536,PXBK,Financials,United States,-0.820891414
19537,Simulated Security 19537,XBKM,Technology,Canada,-0.337482382
19538,Simulated Security 19538,B,Industrials,Canada,1.506643584
19539,Simulated Security 19539,KMN,Industrials,Canada,7.314973706
19540,Simulated Security 19540,MNOT,Industrials,Canada,2.170338043
19541,Simulated Security 19541,NOTF,Industrials,United States,4.050138458
19542,Simulated Security 19542,OTFL,Financials,United States,13.92457633
19543,Simulated Security 19543,T,Technology,Canada,1.084962068
19544,Simulated Security 19544,FL,Industrials,United States,7.342617799
19545,Simulated Security 19545,LGX,Technology,United States,-1.368563283
19546,Simulated Security 19546,GX,Financials,United States,1.003188837
19547,Simulated Security 19547,X,Technology,Canada,-1.163224931
19548,Simulated Security 19548,GS,Financials,Canada,-0.474673125
19549,Simulated Security 19549,SJAJ,Industrials,United States,14.00751252
19550,Simulated Security 19550,JAJ,Technology,Canada,-1.40067109
19551,Simulated Security 19551,A,Industrials,United States,4.597861399
19552,Simulated Security 19552,JHP,Technology,Canada,8.580643539
19553,Simulated Security 19553,HP,Industrials,Canada,-0.179442911
19554,Simulated Security 19554,PKCW,Industrials,United States,1.796801136
19555,Simulated Security 19555,KCW,Technology,United States,0.522849808
19556,Simulated Security 19556,C,Financials,United States,0.264998037
19557,Simulated Security 19557,W,Technology,United States,-1.205044381
19558,Simulated Security 19558,ZC,Technology,United States,0.497973061
19559,Simulated Security 19559,C,Technology,United States,2.006139328
19560,Simulated Security 19560,C,Technology,Canada,2.118648821
19561,Simulated Security 19561,GK,Industrials,United States,2.837985274
19562,Simulated Security 19562,KSQ,Financials,Canada,3.543089454
19563,Simulated Security 19563,SQ,Financials,United States,-1.314264014
19564,Simulated Security 19564,QRV,Financials,United States,-0.173571551
19565,Simulated Security 19565,R,Financials,United States,3.92666214
19566,Simulated Security 19566,V,Technology,Canada,-0.71521191
19567,Simulated Security 19567,EK,Industrials,Canada,0.265218172
19568,Simulated Security 19568,KYY,Industrials,Canada,3.053251934
19569,Simulated Security 19569,YYH,Industrials,United States,3.126580347
19570,Simulated Security 19570,YHI,Technology,Canada,65.27029194
19571,Simulated Security 19571,HI,Industrials,Canada,3.637079858
19572,Simulated Security 19572,ILO,Industrials,Canada,5.708503357
19573,Simulated Security 19573,LOO,Industrials,Canada,3.642349887
19574,Simulated Security 19574,OOHE,Industrials,United States,-0.988787775
19575,Simulated Security 19575,OHEL,Technology,United States,-2.176455761
19576,Simulated Security 19576,HE,Technology,Canada,4.001171663
19577,Simulated Security 19577,EL,Industrials,United States,-2.075349503
19578,Simulated Security 19578,LXB,Financials,United States,-0.890671038
19579,Simulated Security 19579,X,Technology,United States,6.745446931
19580,Simulated Security 19580,B,Technology,United States,4.290424107
19581,Simulated Security 19581,C,Financials,United States,1.942269749
19582,Simulated Security 19582,QS,Financials,United States,1.798941138
19583,Simulated Security 19583,S,Technology,United States,-0.935715185
19584,Simulated Security 19584,EZ,Financials,Canada,3.289735719
19585,Simulated Security 19585,ZU,Financials,United States,0.607469314
19586,Simulated Security 19586,UUM,Financials,Canada,-1.155646268
19587,Simulated Security 19587,UM,Industrials,United States,30.06468031
19588,Simulated Security 19588,MVAA,Financials,United States,18.71270037
19589,Simulated Security 19589,V,Technology,United States,1.159545692
19590,Simulated Security 19590,A,Technology,United States,-0.565921395
19591,Simulated Security 19591,A,Technology,Canada,4.92177925
19592,Simulated Security 19592,EN,Industrials,Canada,-0.441713309
19593,Simulated Security 19593,NKPV,Industrials,Canada,-2.005203584
19594,Simulated Security 19594,KPV,Industrials,United States,-1.405568296
19595,Simulated Security 19595,PVTK,Financials,Canada,2.788998127
19596,Simulated Security 19596,VT,Financials,Canada,0.05328322
19597,Simulated Security 19597,TKHX,Industrials,United States,-1.083152886
19598,Simulated Security 19598,KHX,Technology,United States,-1.058423936
19599,Simulated Security 19599,HX,Financials,United States,11.69855553
19600,Simulated Security 19600,XY,Technology,Canada,0.088307139
19601,Simulated Security 19601,YM,Industrials,Canada,0.818949442
19602,Simulated Security 19602,MIHV,Industrials,United States,1.83826181
19603,Simulated Security 19603,IHV,Technology,United States,-1.122066939
19604,Simulated Security 19604,HV,Financials,Canada,-0.100230977
19605,Simulated Security 19605,V,Industrials,United States,-1.075817547
19606,Simulated Security 19606,KEE,Technology,United States,0.132433173
19607,Simulated Security 19607,EE,Technology,United States,-1.088053973
19608,Simulated Security 19608,EA,Technology,United States,-0.278814857
19609,Simulated Security 19609,A,Financials,Canada,-3.322361259
19610,Simulated Security 19610,VN,Industrials,United States,4.66211528
19611,Simulated Security 19611,NHBS,Technology,United States,-1.095498902
19612,Simulated Security 19612,HB,Technology,United States,-1.451919804
19613,Simulated Security 19613,B,Financials,Canada,-0.334152113
19614,Simulated Security 19614,S,Financials,United States,33.93031583
19615,Simulated Security 19615,VUTY,Financials,Canada,-0.146599896
19616,Simulated Security 19616,UT,Financials,United States,-1.470086888
19617,Simulated Security 19617,TYM,Technology,Canada,-1.285069371
19618,Simulated Security 19618,Y,Industrials,Canada,1.428671415
19619,Simulated Security 19619,MJWK,Industrials,United States,4.702544787
19620,Simulated Security 19620,JWK,Financials,Canada,-0.838746099
19621,Simulated Security 19621,W,Industrials,United States,26.0760655
19622,Simulated Security 19622,KTI,Financials,Canada,5.187274652
19623,Simulated Security 19623,T,Industrials,United States,-1.775857512
19624,Simulated Security 19624,IWZ,Financials,United States,0.242988348
19625,Simulated Security 19625,W,Technology,United States,38.64706524
19626,Simulated Security 19626,ZD,Technology,Canada,15.30911192
19627,Simulated Security 19627,D,Financials,United States,3.11049733
19628,Simulated Security 19628,SZNC,Financials,Canada,-0.234774418
19629,Simulated Security 19629,Z,Industrials,United States,-1.513001168
19630,Simulated Security 19630,NCZD,Technology,United States,-0.402163518
19631,Simulated Security 19631,C,Technology,United States,12.65876036
19632,Simulated Security 19632,ZD,Technology,Canada,11.20844844
19633,Simulated Security 19633,D,Industrials,Canada,2.086973823
19634,Simulated Security 19634,NNYU,Industrials,Canada,3.215932391
19635,Simulated Security 19635,NYUU,Industrials,United States,0.507217785
19636,Simulated Security 19636,YUU,Financials,United States,-1.445932235
19637,Simulated Security 19637,UU,Financials,Canada,-1.427153578
19638,Simulated Security 19638,UJ,Industrials,Canada,1.091414062
19639,Simulated Security 19639,JIV,Industrials,Canada,1.084645264
19640,Simulated Security 19640,IVE,Financials,United States,-1.445583573
19641,Simulated Security 19641,VEP,Technology,Canada,16.85030577
19642,Simulated Security 19642,EP,Industrials,United States,3.567615418
19643,Simulated Security 19643,PSCN,Financials,United States,12.68412351
19644,Simulated Security 19644,S,Technology,Canada,-1.184126225
19645,Simulated Security 19645,C,Industrials,United States,5.222656219
19646,Simulated Security 19646,NGUJ,Technology,Canada,17.79741249
19647,Simulated Security 19647,GU,Financials,Canada,-1.634626325
19648,Simulated Security 19648,UJMR,Industrials,Canada,-0.527083487
19649,Simulated Security 19649,JMR,Industrials,Canada,-0.408167182
19650,Simulated Security 19650,MRTI,Financials,Canada,-1.806334027
